Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,1
NumPredictors,11
MinInSample,240
AR_R2_OOS,0.050217397426837285
AR_CW_stat,3.7284299228834317
AR_CW_p,0.00010412470722531791
AR_DM_stat,1.7651007755903751
AR_DM_p,0.07798281245094318
AR_RMSE,0.0027231281204570927
AR_MAE,0.0018918443100903015
AR_Cor,0.21910887647442756
AR_HitRate,0.48216833095577744
AR_NumObs,702
VARX_R2_OOS,-0.044620014531276064
VARX_CW_stat,
VARX_CW_p,
VARX_DM_stat,-0.3630638417773405
VARX_DM_p,0.7168291834459699
VARX_RMSE,0.003152531381145992
VARX_MAE,0.0021703709557784096
VARX_Cor,0.27784110288222313
VARX_HitRate,0.5759717314487632
VARX_NumObs,284
