Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,CW_stat,CW_p,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_diff1_lag1,1993-05-01,2026-04-01,396,0.01577998517157886,3.4192196422037973,0.0003467009962029825,1.4258875609298414,0.15469059373937583,0.004488770284731109,0.003465200404973397,0.10722270882094292,0.5277777777777778,0.011496709286900608,4.582385816612847,0.03291546476219403
CapacityUtilization_diff3_lag2,1993-03-01,2021-04-01,338,-0.03738983519901873,,,-3.3504695281502967,0.0008982322426734872,0.004319297668770403,0.0033548058788842074,-0.1964809375746233,0.46153846153846156,0.038604758830202646,13.492056556432637,0.0002786667581471718
CoreCPI_pct1_diff1_lag1,1993-05-01,2026-04-01,396,0.03403875674551393,4.370950558008414,7.918369104694496e-06,1.9772557316866266,0.04870759526999045,0.004446938623504236,0.0034420112876615227,0.171667516612988,0.5631313131313131,0.029469736260070212,11.963641444548552,0.000601706195403181
DXY_pct1,1995-03-01,2026-04-01,374,-0.019206843660840134,,,-1.5839049691192586,0.11406279647206759,0.004549601862395838,0.0034957143979316182,-0.052623948461829544,0.4786096256684492,0.002769279951713277,1.0330328993349318,0.3101079664271559
FedFundsRate_diff1,2002-03-01,2026-04-01,290,-0.04489984485277598,,,-1.569811891110377,0.11755307162740329,0.00460714671430584,0.0035516341217866018,0.002066266703806905,0.46206896551724136,4.269458091288314e-06,0.0012296091800701014,0.9720515765106652
Housing_pct3_lag3,1993-03-01,2020-09-01,331,-0.0078931020284283,,,-0.5707146830741303,0.5685814726572919,0.0042802801922714045,0.0033435641906446687,0.01628649949982026,0.5015105740181269,0.00026525006595778944,0.08729042549123359,0.7678368727969936
M2MoneySupply_pct1_lag1,1993-03-01,2026-04-01,398,-0.011770042198998132,,,-0.9086287722281192,0.3640973652547531,0.004540390303557972,0.003537728088953935,0.004941343042613539,0.4949748743718593,2.4416871064691925e-05,0.00966931703610227,0.9217178781940554
Payroll_pct1_lag2,1993-03-01,2026-04-01,398,-0.020167205080383166,,,-2.7120420614646203,0.006977666164467901,0.004559192805422878,0.0035335680050507094,-0.10465630564318076,0.47738693467336685,0.010952942310878622,4.3853981682550796,0.03688323304083295
T10Y3M_diff1,1993-03-01,2017-07-01,293,-0.026303227930142947,,,-1.7398767569059679,0.08293428344728103,0.0043452049835182565,0.0034025551958558127,-0.0735071108928615,0.46075085324232085,0.005403295351815607,1.5809010225250155,0.20963910227928112
TradeSales_pct1_lag2,1993-03-01,2026-04-01,398,-0.04033651570351382,,,-3.3240428952413437,0.0009696663747181483,0.004604041193280038,0.003574496009075718,-0.15708899836957646,0.41959798994974873,0.02467695340875642,10.019319838714935,0.0016688458534642628
Unemployment_diff1_lag2,1993-03-01,2026-04-01,398,-0.026826212280210093,,,-2.3773981385145215,0.01790816181504183,0.004574048368494447,0.003535509894396939,-0.0900507536775466,0.45979899497487436,0.008109138237894165,3.2374718489706744,0.0727327918015317
Yield10Y_diff1,1993-03-01,2026-04-01,398,-0.03441065768300322,,,-1.4771931111462393,0.14041669699463455,0.004590909934032973,0.0035457134828078486,-0.08742391857201968,0.46984924623115576,0.0076429415384872135,3.0499151726024634,0.08151673515811544
