Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,CW_stat,CW_p,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_diff1_lag1,2002-03-01,2026-04-01,285,0.09781654634415704,3.4969817433515127,0.00027295365758803073,1.8540383931214721,0.06477035204304536,0.0029418599295895865,0.002071506218416914,0.30661036882203324,0.5578947368421052,0.09400991826918348,29.365450468677004,1.283583195431657e-07
CapacityUtilization_diff1_lag1,2002-03-01,2026-04-01,285,-0.04674899165938218,,,-1.086261918768588,0.27828425449457334,0.003168807356386807,0.0022195568741749973,-0.07212729292064346,0.5087719298245614,0.005202346384060141,1.4799633084552946,0.22479389753847556
CoreCPI_pct1_lag1,2002-03-01,2026-04-01,285,0.004348424811445817,1.5003279113109838,0.06732017587521096,0.20203289466471017,0.8400356511108504,0.003090496489354307,0.0021828129283959804,0.09016134763309766,0.512280701754386,0.008129068607015788,2.3193808216101375,0.12888749024773566
DXY_Datastream_pct1,2002-03-01,2026-04-01,285,0.004899685009098653,1.2870747550783492,0.09955811882002409,0.322464629896829,0.7473379857910057,0.0030896408167325725,0.002185368119906529,0.06206114940642388,0.47017543859649125,0.0038515862656463007,1.0942133703669084,0.29643216135528533
FedFundsRate_diff1,2002-03-01,2026-04-01,285,-0.007986542738831925,,,-1.0724866814103708,0.28441197310801225,0.0031095813938216994,0.002182594001314475,-0.12305613839302863,0.37894736842105264,0.015142813196204252,4.351307166101384,0.0378760188350447
Housing_pct1_lag1,2002-03-01,2026-04-01,285,-0.009554164736368831,,,-1.2587673638292194,0.20914809772841378,0.00311199846696553,0.002166103299730688,-0.09519966080465182,0.543859649122807,0.00906297541732004,2.588279557100739,0.10877216191174946
M2MoneySupply_pct1_lag1,2002-03-01,2026-04-01,285,0.012532736743367412,1.4261838834674354,0.07745678395235726,0.7157181123739675,0.4747534532407637,0.0030777682512134904,0.002155835292196329,0.1048563284118488,0.5403508771929825,0.010994849608013446,3.1461337060121046,0.07718239654649164
Payroll_pct1_lag1,2002-03-01,2026-04-01,285,-0.10205326560079664,,,-1.0907185262626247,0.27632127873474194,0.003251440828677618,0.002215206557371831,0.09708152378854516,0.45263157894736844,0.009424822261105525,2.692601995116726,0.10192594864536177
T10Y3M_diff1,2002-03-01,2026-04-01,285,-0.008393361232319263,,,-0.556014253032579,0.5786388912981304,0.0031102088365253496,0.0022092407758829164,-0.00508848316679717,0.48771929824561405,2.5892660938997558e-05,0.007327812782305821,0.931842825455347
TradeSales_pct1_lag2,2002-03-01,2026-04-01,285,-0.004893699194893131,,,-1.0451318090755901,0.29685079186291286,0.0031048071051450986,0.0021721846279504943,-0.054194914847148196,0.4842105263157895,0.002937088795289866,0.8336446173318469,0.36199793295769944
Unemployment_diff1_lag1,2002-03-01,2026-04-01,285,0.0037792805765164417,0.7427397249571915,0.22912658856145895,0.272269113791175,0.785612944333981,0.0030913796732964577,0.002160542261852443,0.06101018580407126,0.4631578947368421,0.003722242771847295,1.0573303446656583,0.3047029049394058
Yield10Y_diff1,2002-03-01,2026-04-01,285,-0.007009952603520331,,,-0.8043774609339083,0.4218518331994672,0.0031080746661565272,0.002200171464840877,-0.04204664801754096,0.45964912280701753,0.001767920609510476,0.5012076277862734,0.47955263871535936
