Key,Value
WindowType,expanding
TrainObs,120
ReportLag,1
Lookback,1
OOS_Beg,1924-04-01
OOS_End,2025-09-01
Num_OOS_Obs,1218
R2_OOS,0.0049670574037044
CW_stat,2.199658699917306
CW_p,0.014009300022062604
DM_stat,1.6421491514301392
DM_p,0.10081744576425991
RMSE,0.005400238450981871
MAE,0.003462046352431573
Cor,0.042785938130413564
HitRate,0.4343185550082102
R2_MZ,0.0018306365016994564
F_MZ,2.2301365554486727
p_MZ,0.13560129922189487
