Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,9
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.13660117947147588
AR_CW_stat,4.405634105681355
AR_CW_p,6.772618465142544e-06
AR_DM_stat,1.6906722646705499
AR_DM_p,0.0916745485078202
AR_RMSE,0.003190949500448712
AR_MAE,0.0024249172458907947
AR_Cor,0.3945801456367172
AR_HitRate,0.6228287841191067
AR_NumObs,403
VARX_R2_OOS,0.029864103773482364
VARX_CW_stat,4.839696225785948
VARX_CW_p,9.28526705791966e-07
VARX_DM_stat,0.3166470033609351
VARX_DM_p,0.7516758305652791
VARX_RMSE,0.003382443047334302
VARX_MAE,0.0025776998916787063
VARX_Cor,0.3754078034105818
VARX_HitRate,0.5880893300248139
VARX_NumObs,403
